doc_id	variant	group_id	chain_id	link	shift	length	content	tk_shifts	attributes	head	hd_shifts
268	1	470077	2262	470074	1635	7	команды	1635	ref:def|str:noun|type:coref		
268	1	470078	2268	470059	1645	18	сэр Алекс Фергюсон	1645,1649,1655	ref:pred|str:noun|type:coref	Алекс Фергюсон	1649,1655
268	1	470080	2271	470075	1680	13	эту должность	1680,1684	ref:def|str:noun|type:coref	должность	1684
268	1	470081	2309	470296	1728	14	Рона Аткинсона	1728,1733	ref:def|str:noun|type:coref	Рона Аткинсона	1728,1733
268	1	470083	2262	470077	1764	5	клуба	1764	ref:def|str:noun|type:coref		
268	1	470085	2262	470083	1886	4	Клуб	1886	ref:def|str:noun|type:coref		
268	1	470086	2274	0	1921	43	« Ньютон Хит ( Ланкашир энд Йоркшир Рейлуэй ) »	1921,1922,1929,1933,1934,1943,1947,1955,1962,1963	ref:def|str:noun|type:coref	Ньютон Хит	1922,1929
268	1	470087	2274	470086	1972	21	Newton Heath L&YR F.C	1972,1979,1985,1990	ref:def|str:noun|type:coref	Newton Heath	1972,1979
268	1	470088	2275	0	2029	10	Манчестера	2029	ref:def|str:noun|type:coref		
268	1	470089	2262	470085	2129	7	команда	2129	ref:def|str:noun|type:coref		
268	1	470090	2334	470429	2150	42	небольшом полуразрушенном поле « Норт Роуд »	2150,2160,2176,2181,2182,2187,2191	ref:def|str:noun|type:coref	поле Норт Роуд	2176,2182,2187
268	1	470091	2276	0	2181	11	« Норт Роуд »	2181,2182,2187,2191	ref:def|str:noun|type:coref	Норт Роуд	2182,2187
268	1	470092	2277	0	2218	20	стадион « Бэнк Стрит »	2218,2226,2227,2232,2237	ref:def|str:noun|type:coref	стадион Бэнк Стрит	2218,2227,2232
268	1	470093	2262	470089	2275	4	клуб	2275	ref:def|str:noun|type:coref		
268	1	470094	2262	470093	2474	4	Клуб	2474	ref:def|str:noun|type:coref		
268	1	470095	2262	470094	2502	12	« Ньютон Хит »	2502,2503,2510,2513	ref:pred|str:noun|type:coref	Ньютон Хит	2503,2510
268	1	470096	2262	470094	2528	7	команда	2528	ref:def|str:noun|type:coref		
268	1	470097	2277	470092	2611	20	Стадион « Бэнк Стрит »	2611,2619,2620,2625,2630	ref:def|str:noun|type:coref	Стадион Бэнк Стрит	2611,2620,2625
268	1	470098	2262	470094	2682	4	клуб	2682	ref:def|str:noun|type:coref		
268	1	470100	2279	0	2692	17	Джон Генри Дейвис	2692,2697,2703	ref:def|str:noun|type:coref	Джон Генри Дейвис	2692,2697,2703
268	1	470102	2279	470100	2711	43	управляющий пивоваренного завода Манчестера	2711,2723,2737,2744	ref:def|str:noun|type:coref	управляющий	2711
268	1	470103	2275	470088	2744	10	Манчестера	2744	ref:def|str:noun|type:coref		
268	1	470104	2279	470102	2756	7	который	2756	ref:def|str:rel|type:coref		
268	1	470105	2262	470098	2773	7	команду	2773	ref:def|str:noun|type:coref		
268	1	470106	2262	470105	2840	4	клуб	2840	ref:def|str:noun|type:coref		
268	1	470107	2262	470106	2891	19	« Манчестер Юнайтед »	2891,2892,2902,2909	ref:pred|str:noun|type:coref	Манчестер Юнайтед	2892,2902
268	1	470109	2281	0	3038	15	Эрнест Мангнэлл	3038,3045	ref:def|str:noun|type:coref	Эрнест Мангнэлл	3038,3045
268	1	470111	2281	470109	3072	8	которого	3072	ref:def|str:rel|type:coref		
268	1	470112	2262	470106	3081	9	« Юнайтед »	3081,3082,3089	ref:def|str:noun|type:coref	Юнайтед	3082
268	1	470114	2262	470112	3155	4	свой	3155	ref:def|str:poss|type:coref		
268	1	470115	2262	470114	3202	9	« Юнайтед »	3202,3203,3210	ref:def|str:noun|type:coref	Юнайтед	3203
268	1	470116	2262	470115	3349	7	команды	3349	ref:def|str:noun|type:coref		
268	1	470117	2262	470116	3370	19	« Манчестер Юнайтед »	3370,3371,3381,3388	ref:def|str:noun|type:coref	Манчестер Юнайтед	3371,3381
268	1	470118	2262	470117	3407	5	своей	3407	ref:def|str:poss|type:coref		
268	1	470119	2267	470072	3432	6	Англии	3432	ref:def|str:noun|type:coref		
268	1	470120	2262	470118	3456	4	свой	3456	ref:def|str:poss|type:coref		
268	1	470122	2267	470119	3474	6	Англии	3474	ref:def|str:noun|type:coref		
268	1	470123	2262	470120	3499	9	« Юнайтед »	3499,3500,3507	ref:def|str:noun|type:coref	Юнайтед	3500
268	1	470124	2262	470123	3525	5	своей	3525	ref:def|str:poss|type:coref		
268	1	470126	2262	470124	3590	4	клуб	3590	ref:def|str:noun|type:coref		
268	1	470127	2262	470126	3607	4	свой	3607	ref:def|str:poss|type:coref		
268	1	470128	2264	470045	3607	33	свой новый стадион « Олд Траффорд »	3607,3612,3618,3626,3627,3631,3639	ref:def|str:noun|type:coref	Олд Траффорд	3627,3631
268	1	470129	2262	470127	3668	19	« Манчестер Юнайтед »	3668,3669,3679,3686	ref:def|str:noun|type:coref	Манчестер Юнайтед	3669,3679
268	1	470131	2262	470129	3774	9	« Юнайтед »	3774,3775,3782	ref:def|str:noun|type:coref	Юнайтед	3775
268	1	470134	2262	470131	3980	9	« Юнайтед »	3980,3981,3988	ref:def|str:noun|type:coref	Юнайтед	3981
268	1	470135	2262	470134	4066	5	своей	4066	ref:def|str:poss|type:coref		
268	1	470137	2262	470135	4161	4	клуб	4161	ref:def|str:noun|type:coref		
268	1	470140	2262	470137	4262	9	« Юнайтед »	4262,4263,4270	ref:def|str:noun|type:coref	Юнайтед	4263
268	1	470142	2285	470143	4285	10	Мэтт Басби	4285,4290	ref:def|str:noun|type:coref	Мэтт Басби	4285,4290
268	1	470143	2285	0	4314	5	Басби	4314	ref:def|str:noun|type:coref		
268	1	470144	2285	470143	4322	3	его	4322	ref:def|str:poss|type:coref		
268	1	470145	2286	0	4322	14	его ассистента	4322,4326	ref:def|str:noun|type:coref	ассистента	4326
268	1	470147	2286	470145	4338	12	Джимми Мерфи	4338,4345	ref:def|str:noun|type:coref	Джимми Мерфи	4338,4345
268	1	470149	2262	470140	4352	4	клуб	4352	ref:def|str:noun|type:coref		
268	1	470151	2267	470122	4470	6	Англии	4470	ref:def|str:noun|type:coref		
268	1	470152	2262	470149	4495	9	« Юнайтед »	4495,4496,4503	ref:def|str:noun|type:coref	Юнайтед	4496
268	1	470154	2262	470152	4571	6	своего	4571	ref:def|str:poss|type:coref		
268	1	470156	2262	470154	4610	7	команды	4610	ref:def|str:noun|type:coref		
268	1	470157	2285	470144	4651	5	Басби	4651	ref:def|str:noun|type:coref		
268	1	470158	2290	0	4732	13	Роджера Берна	4732,4740	ref:def|str:noun|type:coref	Роджера Берна	4732,4740
268	1	470159	2293	470178	4762	12	Марка Джонса	4762,4768	ref:def|str:noun|type:coref	Марка Джонса	4762,4768
268	1	470160	2262	470156	4857	13	команда Басби	4857,4865	ref:def|str:noun|type:coref	команда	4857
268	1	470161	2285	470157	4865	5	Басби	4865	ref:def|str:noun|type:coref		
268	1	470162	2262	470160	4927	9	« Юнайтед »	4927,4928,4935	ref:def|str:noun|type:coref	Юнайтед	4928
268	1	470163	2267	470151	4952	6	Англии	4952	ref:def|str:noun|type:coref		
268	1	470165	2262	470162	4989	7	команды	4989	ref:def|str:noun|type:coref		
268	1	470167	2262	470165	5038	5	клуба	5038	ref:def|str:noun|type:coref		
268	1	470169	2285	470161	5084	5	Басби	5084	ref:def|str:noun|type:coref		
268	1	470170	2262	470167	5109	9	« Юнайтед »	5109,5110,5117	ref:def|str:noun|type:coref	Юнайтед	5110
268	1	470172	2267	470163	5174	6	Англии	5174	ref:def|str:noun|type:coref		
268	1	470173	2292	0	5194	27	Кубка европейских чемпионов	5194,5200,5212	ref:def|str:noun|type:coref	Кубка европейских чемпионов	5194,5200,5212
268	1	470174	2292	470173	5274	35	главном европейском клубном турнире	5274,5282,5294,5302	ref:def|str:noun|type:coref	турнире	5302
268	1	470175	2292	470174	5374	27	Кубка европейских чемпионов	5374,5380,5392	ref:def|str:noun|type:coref	Кубка европейских чемпионов	5374,5380,5392
268	1	470176	2262	470170	5442	9	« Юнайтед »	5442,5443,5450	ref:def|str:noun|type:coref	Юнайтед	5443
268	1	470177	2290	470158	5577	13	Роджера Берна	5577,5585	ref:def|str:noun|type:coref	Роджера Берна	5577,5585
268	1	470178	2293	0	5624	12	Марка Джонса	5624,5630	ref:def|str:noun|type:coref	Марка Джонса	5624,5630
268	1	470179	2262	470176	5745	5	клуба	5745	ref:def|str:noun|type:coref		
268	1	470180	2285	470169	5795	10	Мэтт Басби	5795,5800	ref:def|str:noun|type:coref	Мэтт Басби	5795,5800
268	1	470181	2262	470179	5884	6	клубом	5884	ref:def|str:noun|type:coref		
268	1	470182	2262	470176	5912	44	лишённый игроков основного состава « Юнайтед »	5912,5921,5929,5939,5947,5948,5955	ref:def|str:noun|type:coref	Юнайтед	5948
268	1	470183	2294	0	5964	29	финала Кубка Англии 1958 года	5964,5971,5977,5984,5989	ref:def|str:noun|type:anaph	финала	5964
268	1	470185	2267	470163	5977	6	Англии	5977	ref:def|str:noun|type:coref		
268	1	470186	2294	470183	5997	7	котором	5997	ref:def|str:rel|type:anaph		
268	1	470187	2267	470185	6076	6	Англии	6076	ref:def|str:noun|type:coref		
268	1	470188	2292	470174	6093	27	Кубок европейских чемпионов	6093,6099,6111	ref:def|str:noun|type:coref	Кубок европейских чемпионов	6093,6099,6111
268	1	470189	2267	470187	6143	6	Англии	6143	ref:def|str:noun|type:coref		
268	1	470190	2262	470182	6178	19	« Манчестер Юнайтед »	6178,6179,6189,6196	ref:def|str:noun|type:coref	Манчестер Юнайтед	6179,6189
268	1	470191	2262	470190	6306	9	« Юнайтед »	6306,6307,6314	ref:def|str:noun|type:coref	Юнайтед	6307
268	1	470192	2285	470180	6365	5	Басби	6365	ref:def|str:noun|type:coref		
268	1	470193	2262	470191	6389	7	команды	6389	ref:def|str:noun|type:coref		
268	1	470194	2295	0	6495	27	молодых талантливых игроков	6495,6503,6515	ref:def|str:noun|type:anaph	игроков	6515
268	1	470195	2295	470194	6553	3	них	6553	ref:def|str:pron|type:anaph		
268	1	470196	2296	0	6580	11	Джордж Бест	6580,6587	ref:def|str:noun|type:coref	Джордж Бест	6580,6587
268	1	470197	2262	470193	6623	13	команда Басби	6623,6631	ref:def|str:noun|type:coref	команда	6623
268	1	470198	2285	470192	6631	5	Басби	6631	ref:def|str:noun|type:coref		
268	1	470200	2267	470189	6652	6	Англии	6652	ref:def|str:noun|type:coref		
268	1	470202	2262	470197	6748	9	« Юнайтед »	6748,6749,6756	ref:def|str:noun|type:coref	Юнайтед	6749
268	1	470203	2267	470200	6833	6	Англии	6833	ref:def|str:noun|type:coref		
268	1	470204	2262	470202	6853	19	« Манчестер Юнайтед »	6853,6854,6864,6871	ref:def|str:noun|type:coref	Манчестер Юнайтед	6854,6864
268	1	470205	2297	0	6881	33	финал Кубка европейских чемпионов	6881,6887,6893,6905	ref:def|str:noun|type:coref	финал	6881
268	1	470206	2292	470188	6887	27	Кубка европейских чемпионов	6887,6893,6905	ref:def|str:noun|type:coref	Кубка европейских чемпионов	6887,6893,6905
268	1	470207	2297	470205	6918	7	котором	6918	ref:def|str:rel|type:coref		
268	1	470208	2269	470064	6934	23	португальскую « Бенфику »	6934,6948,6949,6956	ref:def|str:noun|type:coref	Бенфику	6949
268	1	470209	2297	470205	7015	11	этот турнир	7015,7020	ref:def|str:noun|type:coref	турнир	7020
268	1	470210	2262	470204	7056	9	« Юнайтед »	7056,7057,7064	ref:def|str:noun|type:coref	Юнайтед	7057
268	1	470211	2296	470196	7118	11	Джордж Бест	7118,7125	ref:def|str:noun|type:coref	Джордж Бест	7118,7125
268	1	470212	2285	470198	7143	10	Мэтт Басби	7143,7148	ref:def|str:noun|type:coref	Мэтт Басби	7143,7148
268	1	470213	2298	0	7162	21	пост главного тренера	7162,7167,7176	ref:def|str:noun|type:anaph	пост	7162
268	1	470214	2298	470213	7193	3	его	7193	ref:def|str:pron|type:anaph		
268	1	470215	2299	0	7197	25	тренеру резервной команды	7197,7205,7215	ref:def|str:noun|type:coref	тренеру	7197
268	1	470216	2299	470215	7225	41	бывшему игроку « Юнайтед » Уилфу Макгиннесу	7225,7233,7240,7241,7248,7250,7256	ref:def|str:noun|type:coref	Уилфу Макгиннесу	7250,7256
268	1	470217	2262	470210	7240	9	« Юнайтед »	7240,7241,7248	ref:def|str:noun|type:coref	Юнайтед	7241
268	1	470218	2299	470216	7295	11	Макгиннесса	7295	ref:def|str:noun|type:coref		
268	1	470219	2262	470217	7307	9	« Юнайтед »	7307,7308,7315	ref:def|str:noun|type:coref	Юнайтед	7308
268	1	470221	2299	470218	7404	10	Макгиннесс	7404	ref:def|str:noun|type:coref		
268	1	470224	2285	470212	7491	5	Басби	7491	ref:def|str:noun|type:coref		
268	1	470226	2262	470219	7615	4	клуб	7615	ref:def|str:noun|type:coref		
268	1	470227	2262	470226	7639	7	команды	7639	ref:def|str:noun|type:coref		
268	1	470229	2262	470227	7730	9	« Юнайтед »	7730,7731,7738	ref:def|str:noun|type:coref	Юнайтед	7731
268	1	470231	2303	0	7753	15	Фрэнк О’Фаррелл	7753,7759	ref:def|str:noun|type:coref	Фрэнк О’Фаррелл	7753,7759
268	1	470232	2303	470231	7770	2	Он	7770	ref:def|str:pron|type:coref		
268	1	470233	2299	470221	7780	10	Макгиннесс	7780	ref:def|str:noun|type:coref		
268	1	470234	2262	470229	7825	7	команды	7825	ref:def|str:noun|type:coref		
268	1	470235	2303	470232	7949	3	его	7949	ref:def|str:poss|type:coref		
268	1	470237	2262	470234	8064	5	клуба	8064	ref:def|str:noun|type:coref		
268	1	470238	2305	0	8075	13	Томми Дохерти	8075,8081	ref:def|str:noun|type:coref	Томми Дохерти	8075,8081
268	1	470240	2305	470238	8108	2	Он	8108	ref:def|str:pron|type:coref		
268	1	470241	2262	470237	8116	9	« Юнайтед »	8116,8117,8124	ref:def|str:noun|type:coref	Юнайтед	8117
268	1	470242	2262	470241	8180	4	клуб	8180	ref:def|str:noun|type:coref		
268	1	470243	2306	0	8229	15	« звёздное трио »	8229,8230,8239,8243	ref:def|str:noun|type:anaph	трио	8239
268	1	470244	2262	470242	8288	7	команду	8288	ref:def|str:noun|type:coref		
268	1	470245	2306	470243	8307	2	им	8307	ref:def|str:pron|type:anaph		
268	1	470246	2262	470244	8439	5	клуба	8439	ref:def|str:noun|type:coref		
268	1	470247	2262	470246	8471	19	« Манчестер Юнайтед »	8471,8472,8482,8489	ref:def|str:noun|type:coref	Манчестер Юнайтед	8472,8482
268	1	470248	2307	0	8542	19	финала Кубка Англии	8542,8549,8555	ref:def|str:noun|type:anaph	финала	8542
268	1	470250	2267	470203	8555	6	Англии	8555	ref:def|str:noun|type:coref		
268	1	470251	2307	470248	8565	7	котором	8565	ref:def|str:rel|type:anaph		
268	1	470252	2262	470247	8608	9	« Юнайтед »	8608,8609,8616	ref:def|str:noun|type:coref	Юнайтед	8609
268	1	470254	2267	470250	8639	6	Англии	8639	ref:def|str:noun|type:coref		
268	1	470255	2305	470240	8735	4	свою	8735	ref:def|str:poss|type:coref		
268	1	470256	2305	470255	8772	7	Дохерти	8772	ref:def|str:noun|type:coref		
268	1	470257	2305	470256	8828	3	его	8828	ref:def|str:poss|type:coref		
268	1	470258	2305	470257	8887	7	Дохерти	8887	ref:def|str:noun|type:coref		
268	1	470259	2308	0	8923	12	Дейв Секстон	8923,8928	ref:def|str:noun|type:coref	Дейв Секстон	8923,8928
268	1	470260	2308	470259	8937	8	Секстону	8937	ref:def|str:noun|type:coref		
268	1	470261	2262	470252	8968	8	командой	8968	ref:def|str:noun|type:coref		
268	1	470262	2308	470260	9008	2	он	9008	ref:def|str:pron|type:coref		
268	1	470263	2308	470262	9025	6	своего	9025	ref:def|str:poss|type:coref		
268	1	470264	2308	470263	9039	3	Его	9039	ref:def|str:pron|type:coref		
268	1	470265	2309	0	9051	26	харизматичный Рон Аткинсон	9051,9065,9069	ref:def|str:noun|type:coref	Рон Аткинсон	9065,9069
268	1	470266	2309	470265	9149	2	Он	9149	ref:def|str:pron|type:coref		
268	1	470267	2309	470266	9252	8	Аткинсон	9252	ref:def|str:noun|type:coref		
268	1	470268	2320	470323	9405	11	Марка Хьюза	9405,9411	ref:def|str:noun|type:coref	Марка Хьюза	9405,9411
268	1	470269	2309	470267	9435	9	Аткинсона	9435	ref:def|str:noun|type:coref		
268	1	470270	2262	470252	9445	9	« Юнайтед »	9445,9446,9453	ref:def|str:noun|type:coref	Юнайтед	9446
268	1	470273	2311	0	9470	12	Кубок Англии	9470,9476	ref:def|str:noun|type:coref	Кубок Англии	9470,9476
268	1	470274	2267	470254	9476	6	Англии	9476	ref:def|str:noun|type:coref		
268	1	470276	2262	470270	9513	50	фаворитом в борьбе за чемпионство в сезоне 1985/86	9513,9523,9525,9532,9535,9547,9549,9556	ref:pred|str:noun|type:coref	фаворитом	9513
268	1	470277	2262	470270	9571	7	команда	9571	ref:def|str:noun|type:coref		
268	1	470278	2311	470273	9608	10	чемпионата	9608	ref:def|str:noun|type:coref		
268	1	470279	2262	470277	9761	7	команда	9761	ref:def|str:noun|type:coref		
268	1	470281	2309	470269	9882	7	Аткисон	9882	ref:def|str:noun|type:coref		
268	1	470282	2309	470281	9906	3	его	9906	ref:def|str:poss|type:coref		
268	1	470283	2268	470078	9929	37	шотландский специалист Алекс Фергюсон	9929,9941,9952,9958	ref:def|str:noun|type:coref	Алекс Фергюсон	9952,9958
268	1	470284	2268	470283	9972	16	Алекса Фергюсона	9972,9979	ref:def|str:noun|type:coref	Алекса Фергюсона	9972,9979
268	1	470285	2268	470284	10036	16	Алекса Фергюсона	10036,10043	ref:def|str:noun|type:coref	Алекса Фергюсона	10036,10043
268	1	470286	2262	470279	10053	19	« Манчестер Юнайтед »	10053,10054,10064,10071	ref:def|str:noun|type:coref	Манчестер Юнайтед	10054,10064
268	1	470287	2262	470286	10128	9	« Юнайтед »	10128,10129,10136	ref:def|str:noun|type:coref	Юнайтед	10129
268	1	470288	2268	470285	10233	8	Фергюсон	10233	ref:def|str:noun|type:coref		
268	1	470289	2262	470287	10332	7	команды	10332	ref:def|str:noun|type:coref		
268	1	470291	2267	470274	10348	6	Англии	10348	ref:def|str:noun|type:coref		
268	1	470292	2268	470288	10421	10	Фергюсоном	10421	ref:def|str:noun|type:coref		
268	1	470293	2262	470289	10466	9	« Юнайтед »	10466,10467,10474	ref:def|str:noun|type:coref	Юнайтед	10467
268	1	470294	2312	0	10484	27	финал Кубка Футбольной лиги	10484,10490,10496,10507	ref:def|str:noun|type:anaph	финал	10484
268	1	470295	2312	470294	10515	7	котором	10515	ref:def|str:rel|type:anaph		
268	1	470296	2309	470282	10537	14	Рона Аткинсона	10537,10542	ref:def|str:noun|type:coref	Рона Аткинсона	10537,10542
268	1	470297	2262	470293	10588	19	« Манчестер Юнайтед »	10588,10589,10599,10606	ref:def|str:noun|type:coref	Манчестер Юнайтед	10589,10599
268	1	470298	2262	470297	10681	4	клуб	10681	ref:def|str:noun|type:coref		
268	1	470299	2313	0	10704	17	финала Кубка Лиги	10704,10711,10717	ref:def|str:noun|type:anaph	финала	10704
268	1	470300	2313	470299	10745	3	его	10745	ref:def|str:pron|type:anaph		
268	1	470301	2314	0	10758	18	« Ноттингем Форест »	10758,10759,10769,10775	ref:def|str:noun|type:coref	Ноттингем Форест	10759,10769
268	1	470302	2315	0	10820	23	голкипер Петер Шмейхель	10820,10829,10835	ref:def|str:noun|type:coref	голкипер Петер Шмейхель	10820,10829,10835
268	1	470303	2315	470302	10845	7	который	10845	ref:def|str:rel|type:coref		
268	1	470304	2262	470298	10917	9	« Юнайтед »	10917,10918,10925	ref:def|str:noun|type:coref	Юнайтед	10918
268	1	470305	2262	470304	10979	4	клуб	10979	ref:def|str:noun|type:coref		
268	1	470306	2316	0	10993	13	Эрика Кантона	10993,10999	ref:def|str:noun|type:coref	Эрика Кантона	10993,10999
268	1	470307	2262	470305	11037	4	клуб	11037	ref:def|str:noun|type:coref		
268	1	470308	2316	470306	11042	23	харизматичного француза	11042,11057	ref:def|str:noun|type:coref	француза	11057
268	1	470309	2262	470307	11097	7	команды	11097	ref:def|str:noun|type:coref		
268	1	470310	2262	470309	11123	19	« Манчестер Юнайтед »	11123,11124,11134,11141	ref:def|str:noun|type:coref	Манчестер Юнайтед	11124,11134
268	1	470311	2262	470310	11211	7	команду	11211	ref:def|str:noun|type:coref		
268	1	470312	2314	470301	11222	18	« Ноттингем Форест »	11222,11223,11233,11239	ref:def|str:noun|type:coref	Ноттингем Форест	11223,11233
268	1	470313	2317	0	11249	31	ирландский полузащитник Рой Кин	11249,11260,11273,11277	ref:def|str:noun|type:coref	Рой Кин	11273,11277
268	1	470314	2317	470313	11303	21	одной из легенд клуба	11303,11309,11312,11319	ref:pred|str:noun|type:coref	одной	11303
268	1	470315	2262	470311	11319	5	клуба	11319	ref:def|str:noun|type:coref		
268	1	470316	2262	470315	11343	9	« Юнайтед »	11343,11344,11351	ref:def|str:noun|type:coref	Юнайтед	11344
268	1	470317	2262	470316	11363	5	своей	11363	ref:def|str:poss|type:coref		
268	1	470318	2318	0	11394	12	Премьер - лигу	11394,11401,11402	ref:def|str:noun|type:coref	лигу	11402
268	1	470319	2267	470291	11415	6	Англии	11415	ref:def|str:noun|type:coref		
268	1	470320	2262	470317	11454	7	команды	11454	ref:def|str:noun|type:coref		
268	1	470321	2268	470292	11477	8	Фергюсон	11477	ref:def|str:noun|type:coref		
268	1	470322	2319	0	11497	20	ключевых футболистов	11497,11506	ref:def|str:noun|type:anaph	футболистов	11506
268	1	470323	2320	0	11519	11	Марка Хьюза	11519,11525	ref:def|str:noun|type:coref	Марка Хьюза	11519,11525
268	1	470324	2319	470322	11574	2	их	11574	ref:def|str:pron|type:anaph		
268	1	470325	2321	0	11577	40	игроками из молодёжной академии « Юнайтед	11577,11586,11589,11600,11609,11610	ref:def|str:noun|type:anaph	игроками	11577
268	1	470326	2262	470320	11609	9	« Юнайтед »	11609,11610,11617	ref:def|str:noun|type:coref	Юнайтед	11610
268	1	470327	2321	470325	11626	3	них	11626	ref:def|str:pron|type:anaph		
268	1	470328	2322	0	11635	12	Дэвид Бекхэм	11635,11641	ref:def|str:noun|type:coref	Дэвид Бекхэм	11635,11641
268	1	470329	2262	470320	11715	9	« Юнайтед »	11715,11716,11723	ref:def|str:noun|type:coref	Юнайтед	11716
268	1	470330	2262	470329	11780	7	команды	11780	ref:def|str:noun|type:coref		
268	1	470331	2316	470308	11841	7	Кантона	11841	ref:def|str:noun|type:coref		
268	1	470332	2316	470331	11850	2	Он	11850	ref:def|str:pron|type:coref		
268	1	470333	2262	470330	11860	7	команду	11860	ref:def|str:noun|type:coref		
268	1	470334	2323	0	11895	14	сезоне 1996/97	11895,11902	ref:def|str:noun|type:anaph	сезоне	11895
268	1	470335	2323	470334	11917	3	его	11917	ref:def|str:poss|type:anaph		
268	1	470336	2316	470332	11982	21	французскому форварду	11982,11995	ref:def|str:noun|type:coref	форварду	11995
268	1	470337	2322	470328	12070	14	Дэвиду Бекхэму	12070,12077	ref:def|str:noun|type:coref	Дэвиду Бекхэму	12070,12077
268	1	470338	2262	470333	12135	5	клуба	12135	ref:def|str:noun|type:coref		
268	1	470339	2262	470338	12142	19	« Манчестер Юнайтед »	12142,12143,12153,12160	ref:def|str:noun|type:coref	Манчестер Юнайтед	12143,12153
268	1	470340	2318	470318	12170	12	Премьер - лигу	12170,12177,12178	ref:def|str:noun|type:coref	лигу	12178
268	1	470341	2267	470319	12190	6	Англии	12190	ref:def|str:noun|type:coref		
268	1	470342	2324	0	12199	14	Лигу чемпионов	12199,12204	ref:def|str:noun|type:coref	Лигу	12199
268	1	470343	2262	470339	12220	24	первым английским клубом	12220,12227,12238	ref:pred|str:noun|type:coref	клубом	12238
268	1	470344	2262	470343	12246	8	которому	12246	ref:def|str:rel|type:coref		
268	1	470345	2262	470344	12329	9	« Юнайтед »	12329,12330,12337	ref:def|str:noun|type:coref	Юнайтед	12330
268	1	470346	2267	470341	12428	6	Англии	12428	ref:def|str:noun|type:coref		
268	1	470347	2262	470345	12435	17	« красные дьяволы »	12435,12436,12444,12451	ref:def|str:noun|type:coref	дьяволы	12444
268	1	470348	2324	470342	12496	14	Лиги чемпионов	12496,12501	ref:def|str:noun|type:coref	Лиги	12496
268	1	470349	2262	470347	12511	9	« Юнайтед »	12511,12512,12519	ref:def|str:noun|type:coref	Юнайтед	12512
268	1	470350	2268	470321	12620	8	Фергюсон	12620	ref:def|str:noun|type:coref		
268	1	470351	2262	470349	12713	4	клуб	12713	ref:def|str:noun|type:coref		
268	1	470352	2262	470351	12729	37	обладателем Межконтинентального кубка	12729,12741,12761	ref:pred|str:noun|type:coref	обладателем	12729
268	1	470353	2262	470351	12806	9	« Юнайтед »	12806,12807,12814	ref:def|str:noun|type:coref	Юнайтед	12807
268	1	470354	2318	470340	12824	12	Премьер - лигу	12824,12831,12832	ref:def|str:noun|type:coref	лигу	12832
268	1	470355	2262	470353	12925	7	команда	12925	ref:def|str:noun|type:coref		
268	1	470356	2318	470354	12998	12	Премьер - лигу	12998,13005,13006	ref:def|str:noun|type:coref	лигу	13006
268	1	470357	2262	470355	13031	19	« Манчестер Юнайтед »	13031,13032,13042,13049	ref:def|str:noun|type:coref	Манчестер Юнайтед	13032,13042
268	1	470358	2262	470357	13124	4	клуб	13124	ref:def|str:noun|type:coref		
268	1	470359	2267	470341	13143	6	Англии	13143	ref:def|str:noun|type:coref		
268	1	470360	2267	470359	13167	6	Англии	13167	ref:def|str:noun|type:coref		
268	1	470361	2264	470128	13186	14	« Олд Траффорд »	13186,13187,13191,13199	ref:def|str:noun|type:coref	Олд Траффорд	13187,13191
268	1	470362	2262	470358	13249	9	« Юнайтед »	13249,13250,13257	ref:def|str:noun|type:coref	Юнайтед	13250
268	1	470363	2318	470356	13315	12	Премьер - лиге	13315,13322,13323	ref:def|str:noun|type:coref	лиге	13323
268	1	470364	2324	470348	13330	15	Лиге чемпионов .	13330,13335,13344	ref:def|str:noun|type:coref	Лиге	13330
268	1	470365	2262	470362	13363	19	« Манчестер Юнайтед »	13363,13364,13374,13381	ref:def|str:noun|type:coref	Манчестер Юнайтед	13364,13374
268	1	470366	2318	470363	13418	12	Премьер - лиги	13418,13425,13426	ref:def|str:noun|type:coref	лиги	13426
268	1	470367	2262	470365	13609	9	« Юнайтед »	13609,13610,13617	ref:def|str:noun|type:coref	Юнайтед	13610
268	1	470368	2262	470367	13707	5	своей	13707	ref:def|str:poss|type:coref		
268	1	470369	2262	470368	13729	4	свой	13729	ref:def|str:poss|type:coref		
268	1	470370	2262	470369	13777	19	« Манчестер Юнайтед »	13777,13778,13788,13795	ref:def|str:noun|type:coref	Манчестер Юнайтед	13778,13788
268	1	470371	2262	470370	13810	5	своей	13810	ref:def|str:poss|type:coref		
268	1	470372	2262	470371	13900	71	самым успешным клубом в истории английского футбола в домашних турнирах	13900,13906,13915,13922,13924,13932,13944,13952,13954,13963	ref:pred|str:noun|type:coref	клубом	13915
268	1	470373	2262	470374	14018	12	« Ньютон Хит »	14018,14019,14026,14029	ref:def|str:noun|type:coref	Ньютон Хит	14019,14026
268	1	470374	2262	470371	14031	4	клуб	14031	ref:def|str:noun|type:coref		
268	1	470375	2325	0	14060	6	цветов	14060	ref:def|str:noun|type:anaph		
268	1	470376	2325	470375	14091	7	которых	14091	ref:def|str:rel|type:anaph		
268	1	470377	2262	470374	14281	12	« Ньютон Хит »	14281,14282,14289,14292	ref:def|str:noun|type:coref	Ньютон Хит	14282,14289
268	1	470378	2262	470377	14455	5	клуба	14455	ref:def|str:noun|type:coref		
